"idIngredient","idRecipe","libelle"
"65","716","250 g de pâte feuilletée"
"65","724","1 rouleau de pâte feuilletée"
"65","725","1 pâte feuilletée"
"65","743","1 pâte feuilletée"
"65","751","1 rouleau de pâte feuilletée"
"65","753","1 rouleau de pâte feuilletée"
"65","759","1 pâte feuilletée (toute prête)"
"65","803","1 pâte feuilletée"
"65","807","1 pâte feuilletée"
"65","813","1 pâte feuilletée"
"65","830","1 pâte feuilletée"
"65","837","2 pâtes feuilletées"
"65","905","1 pâte feuilletée ou brisée dans un moule de 25 cm"
"65","947","1 pâte feuilletée"
"65","949","1 pâte feuilletée"
"65","961","1 pâte feuilletée"
"65","969","1 pâte feuilletée"
"66","17","2 filets mignons de porc"
"66","33","2 filets mignons de porc"
"66","38","1 filet mignon de porc de 600 à 700 g environ"
"66","102","1 filet mignon de porc (700 à 800 g)"
"66","211","1 filet mignon de porc (environ 700 g)"
"66","259","1 filet mignon de 1 kg"
"66","319","1 filet mignon de porc"
"66","335","2 filets mignons"
"66","365","1 filet mignon (400_500 g)"
"66","615","1 filet mignon"
"66","622","filet mignon de porc"
"66","725","1 filet mignon de porc"
"66","774","800 g de filet mignon de porc"
"66","795","2 filets mignons (environ 200g par personne)"
"66","947","1 filet mignon de porc"
"66","949","1 filet mignon"
"67","17","4 tranches de jambon blanc"
"67","168","3 tranches de jambon blanc"
"67","473","4 tranches de jambon blanc"
"67","714","4 tranches de jambon blanc"
"67","736","6 tranches de jambon blanc ou épaule"
"67","746","4 tranches de jambon blanc"
"67","750","100 g de jambon blanc"
"67","849","5 tranches de jambon blanc"
"67","882","1 tranche de jambon blanc (facultatif)"
"67","912","6 tranches de jambon blanc"
"68","19","1 c.à.s d'huile ou de beurre fondu"
"68","22","2 c.à.s d'huile"
"68","23","1 c.à.s d'huile"
"68","32","10 cl d'huile"
"68","35","huile"
"68","61","1 verre d'huile"
"68","103","1 c.à.s d'huile"
"68","125","2 c.à.s d'huile"
"68","147","huile"
"68","149","180 ml d'huile"
"68","170","10 cl d'huile (tournesol, olive...)"
"68","172","3 demis d'huile"
"68","193","huile"
"68","196","huile"
"68","198","5 cl d'huile"
"68","201","3 c.à.s d'huile"
"68","206","3 c.à.s d'huile"
"68","207","2 c.à.s d'huile (olive ou normale)"
"68","210","2 c.à.s d'huile"
"68","213","1 c.à.s d'huile et 2 cuillères à soupe d'eau"
"68","216","huile"
"68","219","180 g d'huile végétale"
"68","223","7 cl d'huile"
"68","248","15 cl d'huile de maïs ou de tournesol"
"68","249","1 c.à.s d'huile"
"68","253","huile végétale"
"68","262","3 c.à.s d'huile"
"68","296","huile"
"68","325","1 huile"
"68","331","huile ou margarine"
"68","341","9 c.à.s d'huile de  tournesol ou colza"
"68","348","3 cl d'huile"
"68","370","10 cl d'huile (olive ou autre)"
"68","374","1 c.à.s d'huile"
"68","382","1 c.à.s d'huile végétale"
"68","394","1 c.à.s d'huile"
"68","402","1 c.à.s d'huile"
"68","407","huile"
"68","422","3 c.à.s d'huile"
"68","429","6 c.à.s d'huile végétale (pas d'huile d'olive)"
"68","444","huile (olive ou autre)"
"68","452","huile"
"68","453","3 c.à.s d'huile"
"68","468","1 pot d'huile"
"68","478","huile"
"68","482","1⁄2 pot d'huile"
"68","488","3⁄4 pot d'huile"
"68","491","10 cl d'huile"
"68","497","2 c.à.s d'huile"
"68","506","2 c.à.s d'huile"
"68","527","1⁄2 pot d'huile"
"68","541","huile tournesol ou d'olive (meilleurs)"
"68","562","10 cl d'huile"
"68","581","1 c.à.s d'huile pour lier la pâte"
"68","614","15 cl d'huile"
"68","622","2 c.à.s d'huile"
"68","628","10 cl d'huile"
"68","632","huile au choix"
"68","664","1 pot d'huile (tournesol ou colza)"
"68","672","4 c.à.s d'huile"
"68","673","10 cl d'huile"
"68","679","1⁄2 pot d'huile"
"68","686","10 cl d'huile neutre"
"68","687","4 c.à.s d'huile"
"68","688","1 verre d'huile"
"68","690","3⁄4 pot d'huile"
"68","698","2 c.à.s d'huile"
"68","699","huile"
"68","702","6 cuillères d'huile"
"68","715","4 c.à.s d'huile"
"68","748","huile pour la friture"
"68","755","huile"
"68","769","huile"
"68","774","1 c.à.s d'huile"
"68","808","1 c.à.s d'huile"
"68","820","2 c.à.s d'huile"
"68","828","15 cl d'huile"
"68","837","huile"
"68","854","4 c.à.s d'huile olive"
"68","856","1 c.à.s d'huile"
"68","857","2 c.à.s d'huile"
"68","863","huile ou beurre"
"68","864","2 c.à.s d'huile"
"68","867","3 c.à.s d'huile"
"68","871","4 c.à.s d'huile neutre (arachide de préférence)"
"68","873","1 c.à.s d'huile (neutre)"
"68","894","2 c.à.s d'huile"
"68","902","8 cl d'huile"
"68","908","2 dl d'huile"
"68","912","huile"
"68","917","3 c.à.s d'huile ou 40 g de beurre"
"68","929","3 c.à.s d'huile"
"68","937","huile"
"68","948","3 cuillères d'huile"
"69","20","100 g de sucre en poudre"
"69","21","100 g de sucre en poudre"
"69","29","100 g de sucre en poudre"
"69","36","60 g de sucre en poudre"
"69","42","200 g de sucre en poudre"
"69","48","125 g de sucre en poudre"
"69","53","100 g de sucre en poudre"
"69","59","100 g de sucre en poudre"
"69","71","200 g de sucre en poudre"
"69","74","150 g de sucre en poudre"
"69","82","250 g de sucre en poudre"
"69","99","60 g de sucre en poudre"
"69","101","150 g de sucre en poudre"
"69","106","100 g de sucre en poudre"
"69","107","60 g de sucre en poudre"
"69","113","100 g de sucre en poudre"
"69","115","200 g de sucre en poudre"
"69","119","130 g de sucre en poudre"
"69","121","140 g de sucre en poudre"
"69","141","150 g de sucre en poudre"
"69","178","100 g de sucre en poudre"
"69","183","150 g de sucre en poudre"
"69","185","150 g de sucre en poudre"
"69","195","125 g de sucre en poudre"
"69","198","150 g de sucre en poudre"
"69","238","150 g de sucre en poudre"
"69","261","100 g de sucre en poudre"
"69","280","100 g de sucre en poudre"
"69","286","75 g de sucre en poudre"
"69","312","120 g de sucre en poudre"
"69","321","90 g de sucre en poudre"
"69","356","250 g de sucre en poudre"
"69","362","100 g de sucre en poudre"
"69","380","120 g de sucre en poudre"
"69","385","2 c.à.s de sucre en poudre"
"69","391","250 g de sucre en poudre"
"69","456","250 g de sucre en poudre"
"69","464","50 g de sucre en poudre"
"69","467","500 g de sucre en poudre"
"69","490","100 g de sucre en poudre"
"69","511","1 pot de sucre en poudre"
"69","520","60 g de sucre en poudre"
"69","521","120 g de sucre en poudre"
"69","533","125 g de sucre en poudre"
"69","535","200 g de sucre en poudre"
"69","546","50 g de sucre en poudre"
"69","550","250 g de sucre en poudre"
"69","574","150 g de sucre en poudre"
"69","579","100 g de sucre en poudre"
"69","582","100 g de sucre en poudre"
"69","585","200 g de sucre en poudre"
"69","611","1 c.à.s de sucre en poudre"
"69","612","100 g de sucre en poudre"
"69","621","60 g de sucre en poudre"
"69","649","150 g de sucre en poudre"
"69","684","150 g de sucre en poudre"
"69","688","250 g de sucre en poudre"
"69","698","1 c.à.c de sucre en poudre blanc"
"69","700","80 g de sucre en poudre"
"69","722","175 g de sucre en poudre"
"69","728","140 g de sucre en poudre"
"69","737","250 g de sucre en poudre"
"69","767","70 g de sucre en poudre"
"69","772","30 g de sucre en poudre"
"69","793","100 g de sucre en poudre"
"69","814","70 g de sucre en poudre"
"69","824","75 g de sucre en poudre"
"69","842","170 g de sucre en poudre"
"69","850","50 g de sucre en poudre"
"69","885","150 g de sucre en poudre"
"69","889","80 g de sucre en poudre blanc"
"69","892","200 g de sucre en poudre"
"69","906","4 pincées de sucre en poudre"
"69","908","200 g de sucre en poudre"
"69","924","125 g de sucre en poudre"
"69","928","130 g de sucre en poudre + 1 cuillère à café"
"69","929","3 c.à.s de sucre en poudre"
"69","939","100 g de sucre en poudre"
"69","956","50 g de sucre en poudre"
"69","959","40 g de sucre en poudre"
"69","960","120 g de sucre en poudre"
"69","978","2 c.à.s de sucre en poudre"
"69","986","150 g de sucre en poudre"
"70","20","1 c.à.c d'anis vert"
"70","918","3 anis"
"71","20","1 c.à.c de gingembre en poudre"
"71","51","gingembre"
"71","77","1 c.à.s de gingembre"
"71","116","gingembre"
"71","131","1⁄2 c.à.c de gingembre"
"71","157","2 c.à.c de gingembre en poudre"
"71","169","1⁄2 c.à.c de gingembre"
"71","249","1 c.à.c de gingembre poudre"
"71","271","2 gingembre"
"71","294","1 petit morceau de gingembre"
"71","316","1 c.à.c de gingembre en poudre"
"71","332","gingembre"
"71","364","1 c.à.c de gingembre poudre ou frais râpé"
"71","402","1⁄2 c.à.c de gingembre en poudre"
"71","423","1 pincée de gingembre en poudre"
"71","463","2 c.à.s de gingembre en poudre ou en morceaux"
"71","474","1 c.à.s de gingembre moulu"
"71","561","1 c.à.c de gingembre en poudre (ou frais !)"
"71","571","gingembre en poudre"
"71","589","3 gingembre"
"71","597","1 morceau de gingembre émincé"
"71","622","75 g de gingembre frais"
"71","631","1⁄2 c.à.c de gingembre"
"71","729","gingembre"
"71","752","1 pincée de gingembre"
"71","780","5 gingembre frais"
"71","798","1 c.à.c de gingembre"
"71","817","1 c.à.c de gingembre frais râpé"
"71","820","2 c.à.s de gingembre râpé"
"71","893","1 c.à.s de gingembre frais râpé"
"71","909","1⁄2 c.à.c de gingembre moulu"
"71","914","1 morceau de gingembre frais ou en poudre"
"71","948","2 pincées de gingembre en poudre"
"71","979","2 gingembre frais"
"72","20","1 c.à.c de quatre-épices"
"72","366","1 c.à.c de quatre-épices"
"72","478","1 pincée de quatre-épices"
"72","729","quatre-épices"
"73","21","1 pâte brisée"
"73","52","1 pâte brisée"
"73","56","1 pâte brisée"
"73","81","200 g de pâte brisée"
"73","96","1 pâte brisée"
"73","110","250 g de pâte brisée (ou une pâte toute prête)"
"73","123","1 rouleau de pâte brisée"
"73","124","1 pâte brisée"
"73","141","1 pâte brisée (ou à faire soi même si courageux)"
"73","175","1 pâte brisée"
"73","183","1 pâte brisée"
"73","186","1 pâte brisée toute prête"
"73","199","350 g de pâte brisée"
"73","218","1 pâte brisée"
"73","238","200 g de pâte brisée ou feuilletée"
"73","274","1 pâte brisée"
"73","285","1 pâte brisée toute faite"
"73","338","1 rouleau de pâte brisée"
"73","351","1 pâte brisée"
"73","373","1 rouleau de pâte brisée"
"73","376","1 pâte brisée ou sablée (selon les goûts)"
"73","386","1 rouleau de pâte brisée"
"73","389","2 paquets de pâte brisée ou feuilletée au choix"
"73","397","1 rouleau de pâte brisée"
"73","483","1 pâte brisée (ou sablée)"
"73","501","1 pâte brisée"
"73","556","400 g de pâte brisée"
"73","621","1 pâte brisée"
"73","655","1 pâte brisée ou feuilletée (selon le goût)"
"73","656","1 rouleau de pâte brisée"
"73","701","1 pâte brisée"
"73","793","1 pâte brisée"
"73","846","1 pâte brisée"
"73","882","pâte brisée ou feuilletée"
"73","890","pâte brisée salée"
"73","896","pâte brisée pur beurre"
"73","910","1 pâte brisée"
"73","957","1 pâte brisée"
"73","962","1 pâte brisée"
"73","985","1 pâte brisée"
"74","22","1 kg de sauté de veau"
"74","58","400 g de sauté de veau"
"75","22","2 boîtes de pulpe de tomate"
"75","136","350 g de pulpe de tomate"
"75","577","1 boîte de pulpe de tomate"
"75","745","pulpe de tomate"
"75","857","350 g de pulpe de tomate concassées (1 boîte)"
"76","22","1 chorizo (doux ou extra fort selon votre goût)"
"76","189","1 chorizo (fort ou non suivant les goûts)"
"76","223","125 g de chorizo"
"76","341","180 g de chorizo (doux ou fort selon les goûts)"
"76","342","1 chorizo"
"76","393","1 demi de chorizo"
"76","426","200 g de chorizo en rondelles"
"76","510","10 tranches fines de chorizo fort"
"76","552","150 g de chorizo"
"76","673","15 tranches de chorizo"
"76","732","1 chorizo"
"76","840","1⁄2 chorizo"
"76","851","1 chorizo (fort)"
"76","915","1⁄2 chorizo"
"76","953","1⁄2 chorizo"
"77","22","1 pot d'olives vertes dénoyautées"
"77","23","150 g d'olives vertes dénoyautées"
"77","145","olives vertes"
"77","170","150 g d'olives vertes dénoyautées"
"77","243","200 g d'olives vertes"
"77","347","10 olives vertes dénoyautées"
"77","398","100 g d'olives vertes dénoyautées, coupées en 4"
"77","491","100 g d'olives vertes ou noires dénoyautées"
"77","614","200 g d'olives vertes dénoyautées"
"77","679","50 g d'olives vertes dénoyautées"
"77","895","15 olives vertes dénoyautées"
"78","22","1 bouquet garni"
"78","27","1 bouquet garni"
"78","32","1 bouquet garni"
"78","49","1 bouquet garni"
"78","94","1 bouquet garni"
"78","102","1 bouquet garni"
"78","114","1 bouquet garni"
"78","122","1 bouquet garni"
"78","146","1 bouquet garni"
"78","166","bouquet garni"
"78","173","bouquet garni"
"78","210","1 bouquet garni"
"78","226","1 bouquet garni (thym, laurier, queues de persil)"
"78","282","1 bouquet garni"
"78","297","1 bouquet garni"
"78","303","bouquet garni"
"78","313","1 bouquet garni"
"78","314","1 bouquet garni"
"78","320","1 bouquet garni"
"78","353","1 bouquet garni"
"78","420","1 bouquet garni"
"78","453","1 bouquet garni"
"78","496","1 bouquet garni"
"78","571","1 bouquet garni"
"78","601","1 bouquet garni (thym, romarin, sarriette, persil)"
"78","616","1 bouquet garni (persil, thym, laurier)"
"78","634","1 bouquet garni"
"78","704","1 bouquet garni (thym, laurier, persil)"
"78","705","1 bouquet garni"
"78","730","bouquet garni"
"78","764","1 bouquet garni"
"78","800","1 bouquet garni"
"78","826","1 bouquet garni"
"79","24","300 g de purée"
"80","24","400 g de viande hachée"
"80","127","400 g de viande hachée"
"80","156","350 g de viande hachée"
"80","160","350 g de viande hachée"
"80","393","400 g de viande hachée"
"80","449","750 g de viande hachée (bœuf ou bœuf_veau)"
"80","515","500 g de viande hachée"
"80","558","1 kg de viande hachée (boeuf, agneau)"
"80","689","viande hachée"
"80","941","500 g de viande hachée de veau et de porc"
"80","973","500 g de viande hachée"
"80","989","1 kg de viande hachée de porc"
"81","24","1 pincée de herbes de Provence"
"81","50","1 c.à.c de herbes de Provence"
"81","56","herbes de Provence (facultatif)"
"81","76","herbes de Provence"
"81","96","herbes de Provence"
"81","129","herbes de Provence"
"81","135","herbes de Provence"
"81","151","herbes de Provence"
"81","200","1 c.à.s de herbes de Provence"
"81","223","herbes de Provence"
"81","224","herbes de Provence"
"81","247","herbes de Provence"
"81","268","2 c.à.c de herbes de Provence"
"81","329","1 c.à.s de herbes de Provence"
"81","346","herbes de Provence"
"81","347","herbes de Provence"
"81","352","herbes de Provence"
"81","419","1 c.à.c de herbes de Provence"
"81","428","herbes de Provence"
"81","472","herbes de Provence"
"81","494","herbes de Provence"
"81","505","herbes de Provence"
"81","508","herbes de Provence"
"81","509","herbes de Provence"
"81","565","herbes de Provence"
"81","602","herbes de Provence"
"81","637","herbes de Provence"
"81","654","herbes de Provence"
"81","657","herbes de Provence"
"81","671","herbes de Provence"
"81","717","herbes de Provence"
"81","745","herbes de Provence"
"81","748","1 c.à.s de herbes de Provence"
"81","754","herbes de Provence"
"81","769","herbes de Provence"
"81","792","herbes de Provence"
"81","846","herbes de Provence + sel"
"81","851","herbes de Provence"
"81","854","herbes de Provence"
"81","906","herbes de Provence"
"81","910","herbes de Provence"
"81","935","herbes de Provence ..."
"82","26","30 cl de crème"
"82","62","2 c.à.s de crème"
"82","199","20 cl de crème"
"82","241","5 cl de crème"
"82","338","15 cl de crème (semi-épaisse de préférence)"
"82","353","2.5 dl de crème"
"82","392","crème"
"82","435","20 cl de crème"
"82","458","4 c.à.s de crème"
"82","487","1 gros pot de crème"
"82","536","crème entière"
"82","571","10 cl de crème double"
"82","576","crème"
"82","600","1 petit pot de crème"
"82","651","1 bonne cuillère à soupe de crème"
"82","669","10 cl de crème à sauce"
"82","697","25 cl de crème"
"82","727","3 c.à.s de crème"
"82","743","3 c.à.s de crème"
"82","774","20 cl de crème"
"82","830","25 cl de crème ou de fromage blanc"
"82","834","1 c.à.s de crème"
"82","888","50 cl de crème faîche épaisse"
"82","954","125 g de crème"
"82","977","2 c.à.s de crème"
"83","27","100 g de lardons"
"83","55","400 g de lardons"
"83","81","200 g de lardons"
"83","120","150 g de lardons"
"83","123","150 g de lardons"
"83","147","250 g de lardons"
"83","170","200 g de lardons ou de jambon coupé en dés"
"83","175","200 g de lardons"
"83","210","100 g de lardons nature"
"83","223","200 g de lardons poêlés"
"83","297","125 g de lardons"
"83","302","200 g de lardons"
